Tipus_bus,Tipus_dia,Direccio,Parada_sortida,Hora_sortida,Parada_arribada,Hora_arribada,Id_viatge_dia,LatLong_sortida,Nota mapa parada sortida
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:35,ST. V. CASTELLET - Plaça del Pi,08:36,16,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:35,CASTELLGALÍ - La Fàbrica,08:38,16,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:35,MANRESA - Plaça Valldaura,08:47,16,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:35,MANRESA - Estació d'autobusos,08:55,16,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,OLESA - Plaça de l'Oli,08:18,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,OLESA - Rotonda Els Closos,08:20,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,MONISTROL - Can Gomis,08:28,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,MONISTROL - C. Balmes (Pont Gòtic),08:30,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,ST. V. CASTELLET - Plaça del Pi,08:36,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,CASTELLGALÍ - La Fàbrica,08:38,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,MANRESA - Plaça Valldaura,08:47,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:37,MANRESA - Estació d'autobusos,08:55,16,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,OLESA - Plaça de l'Oli,08:18,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,OLESA - Rotonda Els Closos,08:20,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,MONISTROL - Can Gomis,08:28,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,MONISTROL - C. Balmes (Pont Gòtic),08:30,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,ST. V. CASTELLET - Plaça del Pi,08:36,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,CASTELLGALÍ - La Fàbrica,08:38,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,MANRESA - Plaça Valldaura,08:47,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:39,MANRESA - Estació d'autobusos,08:55,16,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:18,MONISTROL - Can Gomis,08:28,16,"41.5420661, 1.8942752",Tornada a BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:18,MONISTROL - C. Balmes (Pont Gòtic),08:30,16,"41.5420661, 1.8942752",Tornada a BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:18,ST. V. CASTELLET - Plaça del Pi,08:36,16,"41.5420661, 1.8942752",Tornada a BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:18,CASTELLGALÍ - La Fàbrica,08:38,16,"41.5420661, 1.8942752",Tornada a BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:18,MANRESA - Plaça Valldaura,08:47,16,"41.5420661, 1.8942752",Tornada a BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:18,MANRESA - Estació d'autobusos,08:55,16,"41.5420661, 1.8942752",Tornada a BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:20,MONISTROL - Can Gomis,08:28,16,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:20,MONISTROL - C. Balmes (Pont Gòtic),08:30,16,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:20,ST. V. CASTELLET - Plaça del Pi,08:36,16,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:20,CASTELLGALÍ - La Fàbrica,08:38,16,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:20,MANRESA - Plaça Valldaura,08:47,16,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:20,MANRESA - Estació d'autobusos,08:55,16,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:45,OLESA - Plaça de l'Oli,08:33,17,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:45,OLESA - Rotonda Els Closos,08:35,17,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:47,OLESA - Plaça de l'Oli,08:33,17,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:47,OLESA - Rotonda Els Closos,08:35,17,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:49,OLESA - Plaça de l'Oli,08:33,17,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:49,OLESA - Rotonda Els Closos,08:35,17,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:45,OLESA - Plaça de l'Oli,08:33,18,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:45,OLESA - Rotonda Els Closos,08:35,18,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:45,MONISTROL - Can Gomis,08:43,18,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,07:45,MONISTROL - C. Balmes (Pont Gòtic),08:45,18,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:47,OLESA - Plaça de l'Oli,08:33,18,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:47,OLESA - Rotonda Els Closos,08:35,18,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:47,MONISTROL - Can Gomis,08:43,18,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Palau Reial,07:47,MONISTROL - C. Balmes (Pont Gòtic),08:45,18,"41.3860459, 2.1171406",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:49,OLESA - Plaça de l'Oli,08:33,18,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:49,OLESA - Rotonda Els Closos,08:35,18,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:49,MONISTROL - Can Gomis,08:43,18,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Zona Universitària,07:49,MONISTROL - C. Balmes (Pont Gòtic),08:45,18,"41.3848487, 2.1132205",Direcció MANRESA - no ve marcada Direcció BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:33,MONISTROL - Can Gomis,08:43,18,"41.5420661, 1.8942752",Tornada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Plaça de l'Oli,08:33,MONISTROL - C. Balmes (Pont Gòtic),08:45,18,"41.5420661, 1.8942752",Tornada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:35,MONISTROL - Can Gomis,08:43,18,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,OLESA - Rotonda Els Closos,08:35,MONISTROL - C. Balmes (Pont Gòtic),08:45,18,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",08:00,MANRESA - Plaça Valldaura,09:12,19,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
e22,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,"BCN - Gran Via de les Corts, 612",08:00,MANRESA - Estació d'autobusos,09:20,19,"41.3874666, 2.1635053",Direcció MANRESA i Direcció BCN
e22,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,"BCN - Còrsega, 167",08:05,MANRESA - Plaça Valldaura,09:12,19,"41.389348, 2.1470734",Direcció MANRESA
e22,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,"BCN - Còrsega, 167",08:05,MANRESA - Estació d'autobusos,09:20,19,"41.389348, 2.1470734",Direcció MANRESA
e22,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,08:15,MANRESA - Plaça Valldaura,09:12,19,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
e22,"Dilluns a divendres feiners, excepte agost",Barcelona - Manresa,BCN - Maria Cristina,08:15,MANRESA - Estació d'autobusos,09:20,19,"41.3881868, 2.128139",Direcció MANRESA - no ve marcada Direcció BCN
